Id,WnvPresent
237,0.000000000357017428299015
238,0.000000000300131958096526
239,0.000000000351644223275175
240,0.000000000351644223275175
241,0.000912052771838599
242,0.000401062759036827
243,0.00112238566963039
244,0.000000000458009998194218
245,0.000000000363806833439706
246,0.00000000030583957150076
247,0.000000000358331446105127
248,0.000000000358331446105127
249,0.000891989455106903
250,0.000392235776273171
251,0.0010977005380438
252,0.000000000447925709294508
253,0.000000000355796673777477
254,0.000000000299105712832617
255,0.000000000350441841426246
256,0.000000000350441841426246
257,0.000896579955529587
258,0.000394255378369248
259,0.00110334853299963
260,0.000000000450232965675228
261,0.000000000357629375336807
262,0.000000000300646400384651
263,0.000000000352246960351111
264,0.000000000352246960351111
265,0.00089504717212352
266,0.000393581025335231
267,0.00110146264997197
268,0.000000000449462562714408
269,0.000000000357017428299015
270,0.000000000300131958096526
271,0.000000000351644223275175
272,0.000000000351644223275175
273,0.000873861082780505
274,0.000384260255318363
275,0.00107539589084395
276,0.000000000438814316683146
277,0.000000000348559305799645
278,0.000000000293021512873188
279,0.0000000003433133977162
280,0.0000000003433133977162
281,0.000854637187310928
282,0.000375802939514898
283,0.00105174313838054
284,0.000000000429152670954248
285,0.000000000340884860367009
286,0.000000000286569877315513
287,0.000000000335754454680568
288,0.000000000335754454680568
289,0.000859035624729323
290,0.000377737961742537
291,0.00105715491913382
292,0.000000000431363227789534
293,0.000000000342640751473363
294,0.000000000288045993029226
295,0.000000000337483919169723
296,0.000000000337483919169723
297,0.000938971265074994
298,0.000412906031971035
299,0.00115550478699756
300,0.000000000471540494250513
301,0.000000000374554386866474
302,0.000000000314874660544697
303,0.000000000368917246061427
304,0.000000000368917246061427
305,0.000869386802047694
306,0.000382291834391952
307,0.00106989083103519
308,0.000000000436565576121442
309,0.000000000346773084568063
310,0.000000000291519899693094
311,0.000000000341554059578079
312,0.000000000341554059578079
313,0.000863456679385852
314,0.000379682943681616
315,0.00106259451677174
316,0.000000000433585171158914
317,0.000000000344405687139727
318,0.000000000289529712185492
319,0.000000000339222292095911
320,0.000000000339222292095911
321,0.000884390745256619
322,0.000388892727796749
323,0.00108835131863286
324,0.00000000044410652700922
325,0.000000000352763018138644
326,0.000000000296555425549829
327,0.000000000347453843092691
328,0.000000000347453843092691
329,0.000976658098714238
330,0.000429487629751983
331,0.00120187202020953
332,0.000000000490484887805157
333,0.000000000389602311275195
334,0.000000000327524919776827
335,0.000000000383738695299498
336,0.000000000383738695299498
337,0.000887422437226782
338,0.000390226515698274
339,0.00109208142332876
340,0.000000000445630276641524
341,0.000000000353973364050127
342,0.000000000297572920662431
343,0.00000000034864597298385
344,0.00000000034864597298385
345,0.000899653394494443
346,0.000395607551309124
347,0.00110712998065542
348,0.000000000451777735396390
349,0.000000000358856417940498
350,0.000000000301677931817414
351,0.000000000353455535644924
352,0.000000000353455535644924
353,0.000891989455106903
354,0.000392235776273171
355,0.0010977005380438
356,0.000000000447925709294508
357,0.000000000355796673777477
358,0.000000000299105712832617
359,0.000000000350441841426246
360,0.000000000350441841426246
361,0.000901194059018954
362,0.00039628537517145
363,0.00110902555630089
364,0.00000000045255210668747
365,0.000000000359471517105256
366,0.000000000302195023987487
367,0.000000000354061377407497
368,0.000000000354061377407497
369,0.000923042203128174
370,0.000405897712851511
371,0.0011359065453978
372,0.000000000463533713236523
373,0.0000000003681944347726
374,0.000000000309528073167866
375,0.000000000362653012898396
376,0.000000000362653012898396
377,0.000938971265074994
378,0.000412906031971035
379,0.00115550478699756
380,0.000000000471540494250513
381,0.000000000374554386866474
382,0.000000000314874660544697
383,0.000000000368917246061427
384,0.000000000368917246061427
385,0.000924622884129925
386,0.000406593160442054
387,0.00113785133479392
388,0.000000000464328234904704
389,0.000000000368825539799493
390,0.000000000310058620901629
391,0.000000000363274619630722
392,0.000000000363274619630722
393,0.000872367105400764
394,0.000383602991854528
395,0.00107355773412969
396,0.000000000438063452409314
397,0.000000000347962878745854
398,0.000000000292520117688146
399,0.000000000342725947044476
400,0.000000000342725947044476
401,0.000935763632324298
402,0.000411494757761524
403,0.00115155830369385
404,0.000000000469928149460731
405,0.000000000373273667985325
406,0.00000000031379800535891
407,0.000000000367655802332073
408,0.000000000367655802332073
409,0.000863456679385852
410,0.000379682943681616
411,0.00106259451677174
412,0.000000000433585171158914
413,0.000000000344405687139727
414,0.000000000289529712185492
415,0.000000000339222292095911
416,0.000000000339222292095911
417,0.000876856710740565
418,0.000385578161327552
419,0.00107908164138908
420,0.000000000440319908501851
421,0.000000000349755228583477
422,0.000000000294026882971151
423,0.000000000344491321551525
424,0.000000000344491321551525
425,0.000848807586898932
426,0.000373238314716472
427,0.00104457045617738
428,0.000000000426222873416004
429,0.000000000338557661464589
430,0.00000000028461348329064
431,0.000000000333462280726059
432,0.000000000333462280726059
433,0.000869386802047694
434,0.000382291834391952
435,0.00106989083103519
436,0.000000000436565576121442
437,0.000000000346773084568063
438,0.000000000291519899693094
439,0.000000000341554059578079
440,0.000000000341554059578079
441,0.00084735640535153
442,0.000372599896861799
443,0.00104278493387461
444,0.000000000425493554621755
445,0.000000000337978348431748
446,0.000000000284126475259311
447,0.000000000332891686504825
448,0.000000000332891686504825
449,0.00084735640535153
450,0.000372599896861799
451,0.00104278493387461
452,0.000000000425493554621755
453,0.000000000337978348431748
454,0.000000000284126475259311
455,0.000000000332891686504825
456,0.000000000332891686504825
457,0.00098168390647032
458,0.000431698956914379
459,0.00120805536012777
460,0.000000000493011365664106
461,0.000000000391609144997915
462,0.000000000329211994096096
463,0.00000000038571532565347
464,0.00000000038571532565347
465,0.000859035624729323
466,0.000377737961742537
467,0.00105715491913382
468,0.000000000431363227789534
469,0.000000000342640751473363
470,0.000000000288045993029226
471,0.000000000337483919169723
472,0.000000000337483919169723
473,0.000924622884129925
474,0.000406593160442054
475,0.00113785133479392
476,0.000000000464328234904704
477,0.000000000368825539799493
478,0.000000000310058620901629
479,0.000000000363274619630722
480,0.000000000363274619630722
481,0.000929381171761041
482,0.000408686657756016
483,0.00114370568097652
484,0.000000000466719980367142
485,0.000000000370725352787417
486,0.00000000031165572666432
487,0.000000000365145839939751
488,0.000000000365145839939751
489,0.000850261251623145
490,0.000373877826036065
491,0.001046359032562
492,0.000000000426953442301815
493,0.000000000339137967471065
494,0.000000000285101326079878
495,0.000000000334033852976418
496,0.000000000334033852976418
497,0.00084735640535153
498,0.000372599896861799
499,0.00104278493387461
500,0.000000000425493554621755
501,0.000000000337978348431748
502,0.000000000284126475259311
503,0.000000000332891686504825
504,0.000000000332891686504825
505,0.000861980474319506
506,0.000379033506577388
507,0.001060778218002
508,0.000000000432843254584386
509,0.000000000343816367428929
510,0.000000000289034291892991
511,0.000000000338641841799821
512,0.000000000338641841799821
513,0.000881369401287383
514,0.000387563496993098
515,0.00108463394061923
516,0.000000000442587987554641
517,0.000000000351556810779306
518,0.000000000295541409572028
519,0.000000000346265789467392
520,0.000000000346265789467392
521,0.000848807586898932
522,0.000373238314716472
523,0.00104457045617738
524,0.000000000426222873416004
525,0.000000000338557661464589
526,0.00000000028461348329064
527,0.000000000333462280726059
528,0.000000000333462280726059
529,0.000923042203128174
530,0.000405897712851511
531,0.0011359065453978
532,0.000000000463533713236523
533,0.0000000003681944347726
534,0.000000000309528073167866
535,0.000000000362653012898396
536,0.000000000362653012898396
537,0.000923042203128174
538,0.000405897712851511
539,0.0011359065453978
540,0.000000000463533713236523
541,0.0000000003681944347726
542,0.000000000309528073167866
543,0.000000000362653012898396
544,0.000000000362653012898396
545,0.000881369401287383
546,0.000387563496993098
547,0.00108463394061923
548,0.000000000442587987554641
549,0.000000000351556810779306
550,0.000000000295541409572028
551,0.000000000346265789467392
552,0.000000000346265789467392
553,0.000881369401287383
554,0.000387563496993098
555,0.00108463394061923
556,0.000000000442587987554641
557,0.000000000351556810779306
558,0.000000000295541409572028
559,0.000000000346265789467392
560,0.000000000346265789467392
561,0.000905831886715467
562,0.000398325820137811
563,0.00111473175680834
564,0.000000000454883193548732
565,0.000000000361323147709153
566,0.000000000303751624519565
567,0.000000000355885140489892
568,0.000000000355885140489892
569,0.000876856710740565
570,0.000385578161327552
571,0.00107908164138908
572,0.000000000440319908501851
573,0.000000000349755228583477
574,0.000000000294026882971151
575,0.000000000344491321551525
576,0.000000000344491321551525
577,0.00089504717212352
578,0.000393581025335231
579,0.00110146264997197
580,0.000000000449462562714408
581,0.000000000357017428299015
582,0.000000000300131958096526
583,0.000000000351644223275175
584,0.000000000351644223275175
585,0.000857566971612936
586,0.000377091850220764
587,0.00105534790847585
588,0.000000000430625113228363
589,0.00000000034205445178057
590,0.00000000028755311155933
591,0.000000000336906443439582
592,0.000000000336906443439582
593,0.000864935410373591
594,0.000380333493109877
595,0.0010644139221532
596,0.000000000434328359418281
597,0.000000000344996016976147
598,0.000000000290025981654971
599,0.000000000339803737314969
600,0.000000000339803737314969
601,0.000864935410373591
602,0.000380333493109877
603,0.0010644139221532
604,0.000000000434328359418281
605,0.000000000344996016976147
606,0.000000000290025981654971
607,0.000000000339803737314969
608,0.000000000339803737314969
609,0.000884390745256619
610,0.000388892727796749
611,0.00108835131863286
612,0.00000000044410652700922
613,0.000000000352763018138644
614,0.000000000296555425549829
615,0.000000000347453843092691
616,0.000000000347453843092691
617,0.000910493560379061
618,0.000400376767000851
619,0.00112046728414267
620,0.000000000457226287791846
621,0.0000000003631843160253
622,0.000000000305316243069887
623,0.00000000035771829773949
624,0.00000000035771829773949
625,0.000934163923561613
626,0.000410790929795949
627,0.00114959011362382
628,0.000000000469124045662674
629,0.000000000372634951674087
630,0.000000000313261059086889
631,0.000000000367026698867209
632,0.000000000367026698867209
633,0.000943803322486358
634,0.000415032019974927
635,0.00116144985614674
636,0.00000000047396938991675
637,0.00000000037648370903119
638,0.000000000316496573631378
639,0.000000000370817531426473
640,0.000000000370817531426473
641,0.000864935410373591
642,0.000380333493109877
643,0.0010644139221532
644,0.000000000434328359418281
645,0.000000000344996016976147
646,0.000000000290025981654971
647,0.000000000339803737314969
648,0.000000000339803737314969
649,0.000910493560379061
650,0.000400376767000851
651,0.00112046728414267
652,0.000000000457226287791846
653,0.0000000003631843160253
654,0.000000000305316243069887
655,0.00000000035771829773949
656,0.00000000035771829773949
657,0.000924622884129925
658,0.000406593160442054
659,0.00113785133479392
660,0.000000000464328234904704
661,0.000000000368825539799493
662,0.000000000310058620901629
663,0.000000000363274619630722
664,0.000000000363274619630722
665,0.00084735640535153
666,0.000372599896861799
667,0.00104278493387461
668,0.000000000425493554621755
669,0.000000000337978348431748
670,0.000000000284126475259311
671,0.000000000332891686504825
672,0.000000000332891686504825
673,0.000890464512576246
674,0.000391564876308874
675,0.00109582429818191
676,0.000000000447159254327908
677,0.000000000355187862713313
678,0.0000000002985939068469
679,0.000000000349842193126721
680,0.000000000349842193126721
681,0.000902737359561382
682,0.000396964359938645
683,0.00111092437385191
684,0.000000000453327805292511
685,0.000000000360087670583002
686,0.000000000302713002481298
687,0.000000000354668257615372
688,0.000000000354668257615372
689,0.000915179202392291
690,0.000402438269768977
691,0.00112623228868837
692,0.000000000459581451266593
693,0.000000000365055071182261
694,0.000000000306888920939106
695,0.00000000035956089754546
696,0.00000000035956089754546
697,0.000929381171761041
698,0.000408686657756016
699,0.00114370568097652
700,0.000000000466719980367142
701,0.000000000370725352787417
702,0.00000000031165572666432
703,0.000000000365145839939751
704,0.000000000365145839939751
705,0.000940579198417977
706,0.000413613482343938
707,0.00115748309172608
708,0.000000000472348739971168
709,0.000000000375196393192671
710,0.000000000315414372616239
711,0.00000000036954959002567
712,0.00000000036954959002567
713,0.000950284731960016
714,0.000417883700954453
715,0.00116942416679759
716,0.000000000477227390456668
717,0.000000000379071606379645
718,0.00000000031867212764367
719,0.000000000373366480247696
720,0.000000000373366480247696
721,0.000891989455106903
722,0.000392235776273171
723,0.0010977005380438
724,0.000000000447925709294508
725,0.000000000355796673777477
726,0.000000000299105712832617
727,0.000000000350441841426246
728,0.000000000350441841426246
729,0.000907383122354025
730,0.000399008299553358
731,0.00111664033330616
732,0.000000000455662887761791
733,0.000000000361942474981154
734,0.00000000030427227111025
735,0.000000000356495146725595
736,0.000000000356495146725595
737,0.000953542092972357
738,0.000419316877674837
739,0.00117343180592753
740,0.000000000478864779273281
741,0.000000000380372218250327
742,0.00000000031976550616403
743,0.000000000374647517571925
744,0.000000000374647517571925
745,0.000910493560379061
746,0.000400376767000851
747,0.00112046728414267
748,0.000000000457226287791846
749,0.0000000003631843160253
750,0.000000000305316243069887
751,0.00000000035771829773949
752,0.00000000035771829773949
753,0.000927792363824198
754,0.000407987630854343
755,0.00114175089690372
756,0.000000000465921366133724
757,0.000000000370090996951139
758,0.000000000311122446089781
759,0.000000000364521031323566
760,0.000000000364521031323566
761,0.000887422437226782
762,0.000390226515698274
763,0.00109208142332876
764,0.000000000445630276641524
765,0.000000000353973364050127
766,0.000000000297572920662431
767,0.00000000034864597298385
768,0.00000000034864597298385
769,0.000850261251623145
770,0.000373877826036065
771,0.001046359032562
772,0.000000000426953442301815
773,0.000000000339137967471065
774,0.000000000285101326079878
775,0.000000000334033852976418
776,0.000000000334033852976418
777,0.00084735640535153
778,0.000372599896861799
779,0.00104278493387461
780,0.000000000425493554621755
781,0.000000000337978348431748
782,0.000000000284126475259311
783,0.000000000332891686504825
784,0.000000000332891686504825
785,0.000851717403765985
786,0.000374518432692031
787,0.00104815066824138
788,0.000000000427685263421915
789,0.000000000339719268153188
790,0.000000000285590005057844
791,0.000000000334606404932297
792,0.000000000334606404932297
793,0.000851717403765985
794,0.000374518432692031
795,0.00104815066824138
796,0.000000000427685263421915
797,0.000000000339719268153188
798,0.000000000285590005057844
799,0.000000000334606404932297
800,0.000000000334606404932297
801,0.000851717403765985
802,0.000374518432692031
803,0.00104815066824138
804,0.000000000427685263421915
805,0.000000000339719268153188
806,0.000000000285590005057844
807,0.000000000334606404932297
808,0.000000000334606404932297
809,0.000887422437226782
810,0.000390226515698274
811,0.00109208142332876
812,0.000000000445630276641524
813,0.000000000353973364050127
814,0.000000000297572920662431
815,0.00000000034864597298385
816,0.00000000034864597298385
817,0.00088894217476325
818,0.000390895123437156
819,0.00109395126176273
820,0.00000000044639411085829
821,0.000000000354580093398384
822,0.000000000298082976623017
823,0.000000000349243570897833
824,0.000000000349243570897833
825,0.000956810608787682
826,0.000420754967558661
827,0.00117745316312354
828,0.000000000480507786045168
829,0.000000000381677292579313
830,0.000000000320862636115673
831,0.000000000375932950193301
832,0.000000000375932950193301
833,0.000867900467378911
834,0.000381637936556481
835,0.00106806207396919
836,0.0000000004358185597142
837,0.00000000034617971395445
838,0.000000000291021073949492
839,0.000000000340969619346314
840,0.000000000340969619346314
841,0.000955174954149802
842,0.000420035307420858
843,0.00117544076684316
844,0.000000000479685579211645
845,0.000000000381024196651829
846,0.000000000320313601407516
847,0.000000000375289683529151
848,0.000000000375289683529151
849,0.00093097269793368
850,0.000409386881847134
851,0.00114566380798339
852,0.000000000467519963468228
853,0.000000000371360795943652
854,0.000000000312189921310391
855,0.000000000365771719511445
856,0.000000000365771719511445
857,0.000958449061655799
858,0.000421475860193651
859,0.00117946900062933
860,0.00000000048133140218534
861,0.000000000382331507948274
862,0.000000000321412611898792
863,0.000000000376577319451044
864,0.000000000376577319451044
865,0.000969996984550293
866,0.000426556796170909
867,0.00119367671186955
868,0.000000000487136379188035
869,0.000000000386942521485291
870,0.000000000325288928325021
871,0.000000000381118936036742
872,0.000000000381118936036742
873,0.000985048790626347
874,0.000433179493995484
875,0.00121219522843065
876,0.000000000494702910015354
877,0.000000000392952773732099
878,0.000000000330341535376179
879,0.000000000387038732426234
880,0.000000000387038732426234
881,0.00084735640535153
882,0.000372599896861799
883,0.00104278493387461
884,0.000000000425493554621755
885,0.000000000337978348431748
886,0.000000000284126475259311
887,0.000000000332891686504825
888,0.000000000332891686504825
889,0.000848807586898932
890,0.000373238314716472
891,0.00104457045617738
892,0.000000000426222873416004
893,0.000000000338557661464589
894,0.00000000028461348329064
895,0.000000000333462280726059
896,0.000000000333462280726059
897,0.000919888935763484
898,0.0004045103827279
899,0.00113202692159756
900,0.000000000461948746141346
901,0.000000000366935462561663
902,0.000000000308469699640611
903,0.000000000361412988546218
904,0.000000000361412988546218
905,0.000932566946983956
906,0.000410088305176383
907,0.00114762528362803
908,0.000000000468321317783295
909,0.00000000037199732828357
910,0.000000000312725031594764
911,0.000000000366398671874324
912,0.000000000366398671874324
913,0.000956810608787682
914,0.000420754967558661
915,0.00117745316312354
916,0.000000000480507786045168
917,0.000000000381677292579313
918,0.000000000320862636115673
919,0.000000000375932950193301
920,0.000000000375932950193301
921,0.000891989455106903
922,0.000392235776273171
923,0.0010977005380438
924,0.000000000447925709294508
925,0.000000000355796673777477
926,0.000000000299105712832617
927,0.000000000350441841426246
928,0.000000000350441841426246
929,0.000973321848874564
930,0.000428019705459437
931,0.00119776736527057
932,0.000000000488807766194294
933,0.000000000388270138822601
934,0.000000000326405009388555
935,0.000000000382426572388312
936,0.000000000382426572388312
937,0.00084735640535153
938,0.000372599896861799
939,0.00104278493387461
940,0.000000000425493554621755
941,0.000000000337978348431748
942,0.000000000284126475259311
943,0.000000000332891686504825
944,0.000000000332891686504825
945,0.00084735640535153
946,0.000372599896861799
947,0.00104278493387461
948,0.000000000425493554621755
949,0.000000000337978348431748
950,0.000000000284126475259311
951,0.000000000332891686504825
952,0.000000000332891686504825
953,0.000853176047576489
954,0.000375160136559023
955,0.00104994536843734
956,0.000000000428418338922702
957,0.000000000340301565215887
958,0.000000000286079521657814
959,0.000000000335179938272966
960,0.000000000335179938272966
961,0.000848807586898932
962,0.000373238314716472
963,0.00104457045617738
964,0.000000000426222873416004
965,0.000000000338557661464589
966,0.00000000028461348329064
967,0.000000000333462280726059
968,0.000000000333462280726059
969,0.000850261251623145
970,0.000373877826036065
971,0.001046359032562
972,0.000000000426953442301815
973,0.000000000339137967471065
974,0.000000000285101326079878
975,0.000000000334033852976418
976,0.000000000334033852976418
977,0.000850261251623145
978,0.000373877826036065
979,0.001046359032562
980,0.000000000426953442301815
981,0.000000000339137967471065
982,0.000000000285101326079878
983,0.000000000334033852976418
984,0.000000000334033852976418
985,0.00084735640535153
986,0.000372599896861799
987,0.00104278493387461
988,0.000000000425493554621755
989,0.000000000337978348431748
990,0.000000000284126475259311
991,0.000000000332891686504825
992,0.000000000332891686504825
993,0.000870875679940302
994,0.000382946852185725
995,0.00107172271597591
996,0.000000000437313872954907
997,0.000000000347367472250761
998,0.000000000292019580450799
999,0.000000000342139501571775
1000,0.000000000342139501571775
1001,0.000891989455106903
1002,0.000392235776273171
1003,0.0010977005380438
1004,0.000000000447925709294508
1005,0.000000000355796673777477
1006,0.000000000299105712832617
1007,0.000000000350441841426246
1008,0.000000000350441841426246
1009,0.000875357616438356
1010,0.000384918644500514
1011,0.00107723719147521
1012,0.00000000043956646797865
1013,0.000000000349156755161421
1014,0.000000000293523767476493
1015,0.00000000034390185530991
1016,0.00000000034390185530991
1017,0.000887422437226782
1018,0.000390226515698274
1019,0.00109208142332876
1020,0.000000000445630276641524
1021,0.000000000353973364050127
1022,0.000000000297572920662431
1023,0.00000000034864597298385
1024,0.00000000034864597298385
1025,0.000904283300623682
1026,0.000397644507597403
1027,0.00111282643884056
1028,0.000000000454104833486603
1029,0.000000000360704880180885
1030,0.000000000303231868818053
1031,0.000000000355276178048503
1032,0.000000000355276178048503
1033,0.000908937012064333
1034,0.000399691947840936
1035,0.00111855217389434
1036,0.000000000456443918412586
1037,0.000000000362562863813345
1038,0.00000000030479381011714
1039,0.000000000357106198544732
1040,0.000000000357106198544732
1041,0.000958449061655799
1042,0.000421475860193651
1043,0.00117946900062933
1044,0.00000000048133140218534
1045,0.000000000382331507948274
1046,0.000000000321412611898792
1047,0.000000000376577319451044
1048,0.000000000376577319451044
1049,0.00093097269793368
1050,0.000409386881847134
1051,0.00114566380798339
1052,0.000000000467519963468228
1053,0.000000000371360795943652
1054,0.000000000312189921310391
1055,0.000000000365771719511445
1056,0.000000000365771719511445
1057,0.000857566971612936
1058,0.000377091850220764
1059,0.00105534790847585
1060,0.000000000430625113228363
1061,0.00000000034205445178057
1062,0.00000000028755311155933
1063,0.000000000336906443439582
1064,0.000000000336906443439582
1065,0.000971657995949812
1066,0.000427287625010954
1067,0.00119572029135954
1068,0.000000000487971357092689
1069,0.000000000387605761739247
1070,0.000000000325846491010601
1071,0.000000000381772194352617
1072,0.000000000381772194352617
1073,0.000848807586898932
1074,0.000373238314716472
1075,0.00104457045617738
1076,0.000000000426222873416004
1077,0.000000000338557661464589
1078,0.00000000028461348329064
1079,0.000000000333462280726059
1080,0.000000000333462280726059
1081,0.000851717403765985
1082,0.000374518432692031
1083,0.00104815066824138
1084,0.000000000427685263421915
1085,0.000000000339719268153188
1086,0.000000000285590005057844
1087,0.000000000334606404932297
1088,0.000000000334606404932297
1089,0.000890464512576246
1090,0.000391564876308874
1091,0.00109582429818191
1092,0.000000000447159254327908
1093,0.000000000355187862713313
1094,0.0000000002985939068469
1095,0.000000000349842193126721
1096,0.000000000349842193126721
1097,0.000908937012064333
1098,0.000399691947840936
1099,0.00111855217389434
1100,0.000000000456443918412586
1101,0.000000000362562863813345
1102,0.00000000030479381011714
1103,0.000000000357106198544732
1104,0.000000000357106198544732
1105,0.000919888935763484
1106,0.0004045103827279
1107,0.00113202692159756
1108,0.000000000461948746141346
1109,0.000000000366935462561663
1110,0.000000000308469699640611
1111,0.000000000361412988546218
1112,0.000000000361412988546218
1113,0.000857566971612936
1114,0.000377091850220764
1115,0.00105534790847585
1116,0.000000000430625113228363
1117,0.00000000034205445178057
1118,0.00000000028755311155933
1119,0.000000000336906443439582
1120,0.000000000336906443439582
1121,0.000901194059018954
1122,0.00039628537517145
1123,0.00110902555630089
1124,0.00000000045255210668747
1125,0.000000000359471517105256
1126,0.000000000302195023987487
1127,0.000000000354061377407497
1128,0.000000000354061377407497
1129,0.00093097269793368
1130,0.000409386881847134
1131,0.00114566380798339
